page_content,metadata
"المادة السبعون: 
ليس للمحقق - أثناء التحقيق - أن يعزل المتهم عن وكيله أو محاميه الحاضر معه. وليس للوكيل أو 
المحامي التدخل في التحقيق إلا بإذن من المحقق، وله في جميع الأحوال أن يقدم للمحقق مذكرة 
خطية بملحوظاته، وعلى المحقق ضم هذه المذكرة إلى ملف القضية.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 11}"
"المادة الحادية والسبعون: 
يبلغ الخصوم بالساعة واليوم الذي سيباشر فيه المحقق إجراءات التحقيق والمكان الذي تُجْرى فيه .","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 11}"
"المادة الثانية والسبعون: 
يجب على كل من المجني عليه والمدعي بالحق الخاص أن يعين مكاناا في بلدة المحكمة التي يجري 
التحقيق في نطاق اختصاصها المكاني؛ إذا لم يكن مقيماا في تلك البلدة،  فإن لم يفعل ذلك يكون إبلاغه 
صحيحاا بإبلاغ إدارة المحكمة بكل ما يلزم إبلاغه به.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 11}"
"المادة الثالثة والسبعون: 
للخصوم - أثناء التحقيق - أن يقدموا إلى المحقق الطلبات التي يرون تقديمها، وعلى المحقق أن 
يفصل فيها مع بيان الأسباب التي استند إليها.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 11}"
"المادة الرابعة والسبعون: 
إذا لم تكن أوامر المحقق وقراراته في شأن التحقيق الذي يجريه قد صدرت في مواجهة الخصوم، 
فعليه أن يبلغهم إياها خلال ثلاثة أيام من تاريخ صدورها.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 11}"
"المادة الخامسة والسبعون: 
للمحقق حال قيامه بواجبه أن يستعين مباشرة برجال الأمن إذا استلزم الأمر ذلك.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 11}"
"المادة السادسة والسبعون : 
للمحقق أن يستعين بخبير مختص لإبداء الرأي في أي مسألة متعلقة بالتحقيق الذي يجريه.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 11}"
"المادة السابعة والسبعون: 
على الخبير أن يقدم تقريره كتابة في الموعد الذي حدده المحقق، وللمحقق أن يستبدل به خبيراا آخر 
إذا لم يقدم التقرير في الموعد المحدد له، أو وَجد مقتضى لذلك، ولكل واحد من الخصوم أن يقدم 
تقريراا من خبير آخر بصفة استشارية.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 11}"
"المادة الثامنة والسبعون: 
للخصوم الاعتراض على الخبير إذا وجدت أسباب قوية تدعو إلى ذلك، ويقدم الاعتراض إلى المحقق 
للفصل فيه، ويجب أن يبين فيه أسباب الاعتراض، وعلى المحقق الفصل فيه في مدة ثلاثة أيام من 
تقديمه. ويترتب على هذا الاعتراض عدم استمرار الخبير في عمله إلا إذا اقتضى الحال الاستعجال 
فيأمر المحقق باستمراره.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 11}"
"المادة التاسعة والسبعون: 
ينتقل المحقق - عند الاقتضاء - فور إبلاغه بوقوع جريمة داخلة في اختصاصه إلى مكان وقوعها 
لإجراء المعاينة اللازمة قبل زوالها أو طمس معالمها أو تغييرها، ولا يحول ذلك دون إسعاف 
المصابين.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 11}"
"المادة الثمانون: 
تفتيش المساكن عمل من أعمال التحقيق، ولا يجوز الالتجاء إليه إلا بناءا على اتهام بارتكاب جريمة 
موجه إلى شخص يقيم في المسكن المراد تفتيشه، أو باشتراكه في ارتكابها، أو إذا وجدت قرائن تدل 
على أنه يحوز أشياء تتعلق بالجريمة. وللمحقق أن يفتش أي مكان ويضبط كل ما يحتمل أنه استعمل 
في ارتكاب الجريمة أو نتج منها، وكل ما يفيد في كشف الحقيقة بما في ذلك الأوراق والأسلحة. وفي 
جميع الأحوال يجب أن يُعِّد محضراا عن واقعة التفتيش يتضمن الأسباب التي بُنِّيَ عليها ونتائجه، مع  
مراعاة أنه لا يجوز دخول المساكن أو تفتيشها إلا في الأحوال المنصوص عليها نظاماا وبأمر مسبب 
من هيئة التحقيق والادعاء العام.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 12}"
"المادة الحادية والثمانون: 
للمحقق أن يفتش المتهم، وله تفتيش غير المتهم إذا اتضح من أمارات قوية أنه يخفي أشياء تفيد ف ي 
كشف الحقيقة. ويراعى في التفتيش حكم المادة (الثالثة والأربعين) من هذا النظام.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 12}"
"المادة الثانية والثمانون: 
يراعى في ضبط الخطابات والرسائل والصحف والمطبوعات والطرود والبرقيات والمحادثات 
الهاتفية وغيرها من وسائل الاتصال أحكام (الفصل الخامس) من (الباب الثالث) من هذا النظام .","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 12}"
"المادة الثالثة والثمانون: 
الأشياء والأوراق التي تضبط يتبع في شأنها أحكام المادة (الخمسين) من هذا النظام.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 12}"
"المادة الرابعة والثمانون: 
لا يجوز للمحقق أن يضبط ما لدى وكيل المتهم أو محاميه من أوراق ومستندات سلمها إليه المتهم 
لأداء المهمة التي عهد إليه بها ولا المراسلات المتبادلة بينهما في القضية.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 12}"
"المادة الخامسة والثمانون: 
إذا توافرت لدى المحقق أدلة على أن شخصاا معيناا يحوز أشياء لها علاقة بالجريمة التي يحقق فيها، 
فيستصدر أمراا من رئيس الدائرة التي يتبعها بتسليم تلك الأشياء إلى المحقق، أو تمكينه من الا طلاع 
عليها، بحسب ما يقتضيه الحال.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 12}"
"المادة السادسة والثمانون: 
يجوز أن يُؤمر برد الأشياء التي ضبطت أثناء التحقيق ولو كان ذلك قبل الحكم، إلا إذا كانت لازمةا 
للسير في الدعوى أو محلاا للمصادرة.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 12}"
"المادة السابعة والثمانون: 
يكون رد الأشياء المضبوطة إلى من كانت في حيازته وقت ضبطها، وإذا كانت المضبوطات من 
الأشياء التي وقعت عليها الجريمة، أو المتحصلة من هذه الأشياء، فيكون ردها إلى من فقد حيازتها 
بالجريمة، ما لم يكن لمن ضبطت معه حق في حبسها.","{""source"": ""نظام الإجراءات الجزائية.pdf"", ""page"": 12}"
